"","Sitio","DATA","ViaSentido","VMD","Lon","Lat"
"276","AT232","2017-01","R. CRISANTO MOREIRA DA ROCHA [N-S]",6768,-38.4813793846154,-3.80136
"277","AT909","2017-01","AV. FRANCISCO SA [O-L]",595,-38.5471394444444,-3.72080003703704
"278","AT911","2017-01","R. PE. IBIAPINA [S-N]",1797,-38.5400103076923,-3.72981
"279","FS001","2017-01","AV. BERNARDO MANUEL [N-S]",17069,-38.5521509259259,-3.80079014814815
"280","FS002","2017-01","AV. BERNARDO MANUEL [S-N]",22012,-38.5535098461539,-3.80573988461538
"281","FS003","2017-01","AV. BERNARDO MANUEL [N-S]",18250,-38.5491705555556,-3.79109003703704
"282","FS004","2017-01","AV. BERNARDO MANUEL [S-N]",18620,-38.5505403076923,-3.79593
"283","FS005","2017-01","AV. PRES. COSTA E SILVA [L-O]",17787,-38.5331304615385,-3.82807992307692
"284","FS006","2017-01","AV. PRES. COSTA E SILVA [O-L]",15478,-38.5333106153846,-3.82821984615385
"285","FS010","2017-01","AV. ALM. HENRIQUE SABOIA [S-N]",18639,-38.4915295384615,-3.74664003846154
"286","FS021","2017-01","AV. DEPUTADO PAULINO ROCHA [L-O]",18393,-38.5103795384615,-3.81122011538462
"287","FS022","2017-01","AV. JORNALISTA THOMAZ COELHO [O-L]",17519,-38.5097692307692,-3.82986015384615
"288","FS023","2017-01","AV. JORNALISTA THOMAZ COELHO [L-O]",19374,-38.5096593846154,-3.82977992307692
"289","FS024","2017-01","AV. JOAO DE ARAUJO LIMA [N-S]",10705,-38.5606995384615,-3.83289984615385
"290","FS026","2017-01","AV. ALM. HENRIQUE SABOIA [L-O]",17436,-38.4998001538462,-3.75204007692308
"291","FS027","2017-01","AV. SANTOS DUMONT [O-L]",6407,-38.4625801538462,-3.74782996153846
"292","FS028","2017-01","AV. SANTOS DUMONT [L-O]",6403,-38.4615204615385,-3.74806980769231
"293","FS033","2017-01","AV. JUSCELINO KUBITSCHEK [S-N]",15200,-38.5328392592593,-3.81806981481481
"294","FS040","2017-01","AV. PRES. COSTA E SILVA [L-O]",18835,-38.5656293846154,-3.81751996153846
"295","FS051","2017-01","AV. GOV. RAUL BARBOSA [S-N]",27070,-38.50441,-3.75884984615385
"296","FS052","2017-01","AV. GOV. RAUL BARBOSA [N-S]",39420,-38.5046498461538,-3.75860988461538
"297","FS063","2017-01","AV. ALBERTO CRAVEIRO [S-N]",19678,-38.5210301538462,-3.80272003846154
"298","FS069","2017-01","AV. ALBERTO CRAVEIRO [N-S]",23117,-38.5211601538462,-3.80260011538462
"299","FS070","2017-01","AV. DR. SILAS MUNGUBA [O-L]",14169,-38.5315395384615,-3.79744980769231
"300","FS071","2017-01","AV. PRES. COSTA E SILVA [L-O]",18040,-38.5542193846154,-3.82226996153846
"301","FS072","2017-01","AV. ROGACIANO LEITE [S-N]",11654,-38.5023406153846,-3.78312007692308
"302","FS073","2017-01","AV. ROGACIANO LEITE [N-S]",11189,-38.5025104615385,-3.78340992307692
"303","FS074","2017-01","AV. DEPUTADO PAULINO ROCHA [S-N]",20504,-38.5082604615385,-3.80664
"304","FS075","2017-01","AV. PRES. COSTA E SILVA [O-L]",19775,-38.5547595384615,-3.82223011538461
"305","FS081","2017-01","AV. GOV. RAUL BARBOSA [N-S]",13595,-38.5105093846154,-3.76977007692308
"306","FS082","2017-01","AV. GOV. RAUL BARBOSA [S-N]",28445,-38.5103996923077,-3.76981011538462
"307","FS084","2017-01","AV. DEPUTADO PAULINO ROCHA [N-S]",19635,-38.5083701538462,-3.80652011538462
"308","FS085","2017-01","AV. JOAO DE ARAUJO LIMA [N-S]",16739,-38.5624603076923,-3.84108992307692
"309","FS086","2017-01","AV. JUSCELINO KUBITSCHEK [N-S]",16776,-38.5323901851852,-3.81719981481481
"310","FS088","2017-01","AV. DR. SILAS MUNGUBA [O-L]",21722,-38.54191,-3.78985011538462
"311","FS091","2017-01","AV. BERNARDO MANUEL [S-N]",17303,-38.5562295384615,-3.81469988461539
"312","FS104","2017-01","R. SANTA TEREZINHA DO MENINO JESUS E DA SAGRADA FACE [O-L]",12970,-38.4944601538461,-3.75286003846154
"313","FS105","2017-01","AV. RUI BARBOSA [N-S]",13983,-38.5129196923077,-3.74679015384615
"314","FS106","2017-01","AV. GEN. MURILO BORGES [O-L]",18509,-38.5013798461538,-3.76587015384615
"315","FS107","2017-01","AV. GEN. MURILO BORGES [L-O]",17539,-38.5038701538462,-3.76472
"316","FS108","2017-01","AV. ENG. LUIS VIEIRA [L-O]",5664,-38.4685107692308,-3.73316015384615
"317","FS109","2017-01","AV. MONSENHOR TABOSA [O-L]",8031,-38.5142003703704,-3.72392011111111
"318","FS110","2017-01","AV. DESEMBARGADOR GONZAGA [S-N]",16110,-38.50158,-3.79345984615385
"319","FS111","2017-01","AV. DESEMBARGADOR GONZAGA [N-S]",17113,-38.5024603076923,-3.79180007692308
"320","FS112","2017-01","AV. CHANCELER EDSON QUEIROZ [L-O]",6437,-38.4911507692308,-3.76612003846154
"321","FS113","2017-01","AV. CHANCELER EDSON QUEIROZ [O-L]",3127,-38.4911707692308,-3.76628015384615
"322","FS114","2017-01","AV. PRES. COSTA E SILVA [L-O]",17069,-38.5624104615385,-3.81909007692308
"323","FS115","2017-01","AV. PRES. COSTA E SILVA [O-L]",15102,-38.5636506153846,-3.81865007692308
"324","FS116","2017-01","AV. ALBERTO CRAVEIRO [S-N]",18707,-38.51868,-3.79814003846154
"325","FS119","2017-01","AV. DOMINGOS OLIMPIO [O-L]",4414,-38.52688,-3.73799011538462
"326","FS120","2017-01","AV. ALBERTO CRAVEIRO [N-S]",26146,-38.5188303076923,-3.79790992307692
"327","FS121","2017-01","AV. DOMINGOS OLIMPIO [L-O]",2859,-38.5268801538462,-3.73781996153846
"328","FS122","2017-01","AV. DOMINGOS OLIMPIO [O-L]",977,-38.5418503076923,-3.73316
"329","FS124","2017-01","AV. DOMINGOS OLIMPIO [O-L]",769,-38.5381695384615,-3.73449015384615
"330","FS125","2017-01","AV. DOMINGOS OLIMPIO [O-L]",3267,-38.5348804615385,-3.73549003846154
"331","FS126","2017-01","AV. DOMINGOS OLIMPIO [O-L]",8899,-38.5329001538461,-3.73610003846154
"332","FS127","2017-01","AV. DOMINGOS OLIMPIO [O-L]",4104,-38.5299806153846,-3.73716984615385
"333","FS128","2017-01","AV. DOMINGOS OLIMPIO [O-L]",3967,-38.5283306153846,-3.73755996153846
"334","FS129","2017-01","AV. DOMINGOS OLIMPIO [L-O]",1283,-38.5395001538461,-3.73374992307692
"335","FS130","2017-01","AV. DOMINGOS OLIMPIO [L-O]",1291,-38.5362398461538,-3.73491996153846
"336","FS131","2017-01","AV. DOMINGOS OLIMPIO [L-O]",5242,-38.5337803076923,-3.73564003846154
"337","FS132","2017-01","AV. DOMINGOS OLIMPIO [L-O]",2564,-38.5311596923077,-3.73659996153846
"338","FS133","2017-01","AV. DOMINGOS OLIMPIO [L-O]",4101,-38.5299195384615,-3.73700996153846
"339","FS134","2017-01","AV. DOMINGOS OLIMPIO [L-O]",3051,-38.5282406153846,-3.73741996153846
"340","FS135","2017-01","AV. ENG. SANTANA JUNIOR [S-N]",12057,-38.4899165862104,-3.74909841049981
"341","01385016","2017-02","AV. FRANCISCO SA [O-L]",7338,-38.57269904,-3.71219008
"342","01385017","2017-02","AV. FRANCISCO SA [L-O]",7935,-38.57268072,-3.7121498
"343","01385028","2017-02","AV. GEN. OSORIO DE PAIVA [N-S]",16200,-38.61573,-3.81860992
"344","01385029","2017-02","AV. GEN. OSORIO DE PAIVA [S-N]",16317,-38.6156,-3.81874016
"345","01385030","2017-02","AV. GODOFREDO MACIEL [N-S]",18696,-38.57474,-3.81154996
"346","01385031","2017-02","AV. PRES. COSTA E SILVA [L-O]",7203,-38.57456904,-3.81175992
"347","01385033","2017-02","AV. PRES. CASTELO BRANCO [L-O]",15444,-38.57887072,-3.70405988
"348","01385034","2017-02","AV. PRES. CASTELO BRANCO [O-L]",15729,-38.57917024,-3.7040598
"349","01385035","2017-02","AV. FRANCISCO SA [O-L]",11391,-38.55875928,-3.71695988
"350","01385036","2017-02","AV. FRANCISCO SA [L-O]",10633,-38.55874904,-3.71691996
"351","01385039","2017-02","AV. FRANCISCO SA [L-O]",7078,-38.56048072,-3.71632988
"352","01385040","2017-02","AV. FRANCISCO SA [O-L]",7013,-38.56071904,-3.71629992
"353","01385041","2017-02","AV. PRES. CASTELO BRANCO [O-L]",18517,-38.55920976,-3.71112012
"354","01385042","2017-02","AV. PRES. CASTELO BRANCO [L-O]",21251,-38.5586484333846,-3.71112992027158
"355","01385048","2017-02","AV. DEMETRIO MENEZES [S-N]",15400,-38.58424,-3.73395008
"356","01385049","2017-02","AV. DEMETRIO MENEZES [N-S]",15613,-38.58435952,-3.73379012
"357","01385050","2017-02","AV. PRES. CASTELO BRANCO [L-O]",17689,-38.57411556,-3.70612868
"358","01385051","2017-02","AV. PRES. CASTELO BRANCO [O-L]",20251,-38.57463,-3.70613012
"359","01385052","2017-02","AV. BEZERRA DE MENEZES [O-L]",19544,-38.56093232,-3.73501044
"360","01385053","2017-02","AV. BEZERRA DE MENEZES [L-O]",17163,-38.5609605584191,-3.73472903465876
"361","01385054","2017-02","AV. BEZERRA DE MENEZES [O-L]",23459,-38.5485684206755,-3.73250250826197
"362","01385060","2017-02","AV. DUQUE DE CAXIAS [L-O]",14105,-38.53844096,-3.72898008
"363","01385061","2017-02","AV. DUQUE DE CAXIAS [O-L]",7469,-38.53862096,-3.729
"364","01385062","2017-02","AV. JORNALISTA THOMAZ COELHO [L-O]",16708,-38.52123904,-3.82865004
"365","01385069","2017-02","AV. JOSE BASTOS [S-N]",22218,-38.555441949715,-3.75510416192864
"366","01385070","2017-02","AV. JOSE BASTOS [N-S]",31139,-38.5554512688205,-3.75483104770276
"367","01385071","2017-02","R. ALBERTO MAGNO [N-S]",19612,-38.54668928,-3.76109008
"368","01385072","2017-02","AV. CORONEL CARVALHO [S-N]",9841,-38.5878288,-3.71760996
"369","01385074","2017-02","AV. PRES. CASTELO BRANCO [L-O]",23265,-38.56960024,-3.70790008
"370","01385075","2017-02","AV. PRES. CASTELO BRANCO [O-L]",23764,-38.56966072,-3.70801008
"371","01385076","2017-02","R. OSCAR ARARIPE [L-O]",7938,-38.59805096,-3.79159004
"372","01385089","2017-02","AV. DOMINGOS OLIMPIO [L-O]",11629,-38.53653976,-3.73485992
"373","01385096","2017-02","AV. JOAO PESSOA [S-N]",21991,-38.5535219083375,-3.75688994070456
"374","01385097","2017-02","R. METON DE ALENCAR [O-L]",11027,-38.53596928,-3.73193992
"375","01385098","2017-02","AV. DO IMPERADOR [N-S]",16725,-38.53585048,-3.73190984
"376","01385103","2017-02","AV. DUQUE DE CAXIAS [O-L]",11915,-38.53002024,-3.73179
"377","01385104","2017-02","AV. DUQUE DE CAXIAS [L-O]",12532,-38.52982024,-3.73178
"378","01385105","2017-02","AV. JOSE BASTOS [S-N]",21213,-38.5640943638716,-3.76015849953298
"379","01385109","2017-02","AV. BARAO DE STUDART [S-N]",12056,-38.50884976,-3.74172988
"380","01385110","2017-02","R. PADRE VALDEVINO [L-O]",13873,-38.50876952,-3.74166988
"381","01385113","2017-02","AV. DUQUE DE CAXIAS [L-O]",12383,-38.53517976,-3.73005004
"382","01385115","2017-02","AV. DESEMBARGADOR MOREIRA [S-N]",7656,-38.49548904,-3.72746996
"383","01385116","2017-02","AV. DA ABOLICAO [O-L]",16049,-38.49559096,-3.72736988
"384","01385117","2017-02","AV. DA ABOLICAO [L-O]",22238,-38.49523072,-3.72724996
"385","01385118","2017-02","AV. CORONEL CARVALHO [S-N]",13522,-38.58618976,-3.72389004
"386","01385119","2017-02","AV. CORONEL CARVALHO [N-S]",7522,-38.58634,-3.72368
"387","01385124","2017-02","AV. 13 DE MAIO [L-O]",17761,-38.53896952,-3.74106004
"388","01385125","2017-02","AV. DA UNIVERSIDADE [S-N]",21077,-38.5391936563497,-3.74107155906312
"389","01385126","2017-02","AV. 13 DE MAIO [O-L]",4414,-38.539249,-3.74092012
"390","01385129","2017-02","AV. PONTES VIEIRA [L-O]",22134,-38.5204008,-3.7535
"391","01385131","2017-02","AV. OLAVO BILAC [N-S]",7850,-38.5642304,-3.73542996
"392","01385134","2017-02","AV. CORONEL MATOS DOURADO [N-S]",19910,-38.5848,-3.74848984
"393","01385148","2017-02","AV. SEN. VIRGILIO TAVORA [N-S]",11013,-38.4965206,-3.74720008
"394","01385149","2017-02","AV. ANTONIO SALES [O-L]",13580,-38.5094694,-3.74326008
"395","01385150","2017-02","AV. BARAO DE STUDART [N-S]",4992,-38.5093804,-3.74320984
"396","01385151","2017-02","AV. ANTONIO SALES [O-L]",16495,-38.50151,-3.74572992
"397","01385152","2017-02","AV. DESEMBARGADOR MOREIRA [N-S]",8072,-38.5014194,-3.74566
"398","01385153","2017-02","AV. GODOFREDO MACIEL [S-N]",18202,-38.5646892,-3.77966984
"399","01385160","2017-02","AV. ENG. SANTANA JUNIOR [S-N]",13817,-38.4829294,-3.7371098
"400","01385161","2017-02","AV. ENG. SANTANA JUNIOR [N-S]",8134,-38.4829006,-3.73688984
"401","01385162","2017-02","AV. ALBERTO CRAVEIRO [S-N]",18641,-38.517574484904,-3.79325908563981
"402","01385163","2017-02","AV. ALBERTO CRAVEIRO [N-S]",21040,-38.5178474774503,-3.79297286405486
"403","01385164","2017-02","AV. JOSE BASTOS [S-N]",20325,-38.5492206,-3.7488698
"404","01385165","2017-02","AV. SANTOS DUMONT [O-L]",16740,-38.5085108,-3.73292988
"405","01385166","2017-02","AV. PADRE ANTONIO TOMAÂ¡S [L-O]",18743,-38.4994906,-3.74018988
"406","01385167","2017-02","AV. BORGES DE MELO [O-L]",16964,-38.5323402,-3.75806008
"407","01385169","2017-02","AV. GODOFREDO MACIEL [S-N]",25285,-38.5666880558543,-3.78736554308495
"408","01385178","2017-02","AV. CORONEL MATOS DOURADO [S-N]",18994,-38.5846604,-3.74848
"409","01385179","2017-02","AV. GEN. OSORIO DE PAIVA [N-S]",17193,-38.6049196,-3.80757004
"410","01385180","2017-02","AV. GEN. OSORIO DE PAIVA [S-N]",18062,-38.6047708,-3.8077
"411","01385181","2017-02","AV. SANTOS DUMONT [O-L]",16246,-38.4779592,-3.74287996
"412","01385182","2017-02","AV. HERACLITO GRACA [L-O]",15468,-38.5142492,-3.73680004
"413","01385183","2017-02","AV. 13 DE MAIO [L-O]",20089,-38.5348236,-3.74458768
"414","01385184","2017-02","AV. ANTONIO SALES [O-L]",7702,-38.4966098,-3.74725984
"415","01385185","2017-02","AV. HERACLITO GRACA [O-L]",12231,-38.5167494,-3.73604984
"416","01385186","2017-02","AV. DOS EXPEDICIONARIOS [N-S]",14120,-38.53678036,-3.75035232
"417","01385187","2017-02","AV. SANTOS DUMONT [L-O]",6899,-38.4695796,-3.74546016
"418","01385188","2017-02","AV. DA ABOLICAO [L-O]",24071,-38.4892963057233,-3.72627662168912
"419","01385190","2017-02","AV. PRES. COSTA E SILVA [L-O]",8125,-38.5390597100187,-3.82562777314208
"420","01385191","2017-02","AV. PRES. COSTA E SILVA [O-L]",31508,-38.5397682086757,-3.82569432305934
"421","01385192","2017-02","AV. FREI CIRILO [N-S]",16252,-38.49571,-3.82124008
"422","01385194","2017-02","AV. PONTES VIEIRA [L-O]",13557,-38.517050499431,-3.7530582502687
"423","01385195","2017-02","AV. SEN. VIRGILIO TAVORA [S-N]",10552,-38.4912392,-3.73098004
"424","01385196","2017-02","AV. PRES. CASTELO BRANCO [L-O]",31076,-38.53224,-3.71912992
"425","01385197","2017-02","AV. PRES. CASTELO BRANCO [O-L]",26130,-38.532309,-3.71926016
"426","01385199","2017-02","R. COSTA BARROS [L-O]",16409,-38.520581,-3.72744016
"427","01385200","2017-02","AV. BERNARDO MANUEL [N-S]",18149,-38.5548596,-3.80982008
"428","01385201","2017-02","R. GUILHERME ROCHA [L-O]",5341,-38.5369571976639,-3.72401375014485
"429","01385202","2017-02","R. JORGE DUMMAR [S-N]",11382,-38.538709,-3.74972996
"430","01385203","2017-02","AV. FREI CIRILO [S-N]",3996,-38.4951296,-3.82234984
"431","01385205","2017-02","R. DEMETRIO MENEZES [N-S]",15839,-38.5845852426967,-3.73276929312442
"432","01385206","2017-02","R. DEMETRIO MENEZES [S-N]",17541,-38.5842980147745,-3.73283382268077
"433","01385207","2017-02","AV. DA UNIVERSIDADE [S-N]",19043,-38.5343494,-3.7357198
"434","01385210","2017-02","AV. GODOFREDO MACIEL [N-S]",19786,-38.5713776979713,-3.80082907175955
"435","01385211","2017-02","AV. GODOFREDO MACIEL [S-N]",8624,-38.571979,-3.80343984
"436","01385212","2017-02","AV. PRES. CASTELO BRANCO [O-L]",16742,-38.5197508,-3.72354988
"437","01385213","2017-02","AV. BERNARDO MANUEL [S-N]",19033,-38.5460894,-3.78154008
"438","01385220","2017-02","R. DEPUTADO MOREIRA DA ROCHA [L-O]",13853,-38.50637,-3.72677012
"439","01385223","2017-02","AV. AUGUSTO DOS ANJOS [N-S]",12987,-38.5761443402043,-3.77659920412146
"440","01385224","2017-02","AV. AUGUSTO DOS ANJOS [S-N]",12804,-38.5761952715487,-3.77689806238301
"441","01385225","2017-02","AV. EDUARDO GIRAO [L-O]",14039,-38.5305804,-3.75418992
"442","01385226","2017-02","AV. PRES. COSTA E SILVA [O-L]",8467,-38.5738192,-3.81213
"443","01385227","2017-02","AV. DR. SILAS MUNGUBA [O-L]",18575,-38.5368957453798,-3.79372691269511
"444","01385228","2017-02","AV. DR. SILAS MUNGUBA [L-O]",21138,-38.5366879336691,-3.79369966167363
"445","01385230","2017-02","AV. DR. SILAS MUNGUBA [O-L]",20913,-38.5481098,-3.78749008
"446","01385231","2017-02","AV. DR. SILAS MUNGUBA [L-O]",21577,-38.5477902,-3.78760988
"447","01385232","2017-02","AV. DR. SILAS MUNGUBA [L-O]",21003,-38.5619692,-3.77732008
"448","01385233","2017-02","AV. FREI CIRILO [S-N]",13790,-38.495639,-3.82121012
"449","01385234","2017-02","AV. DA UNIVERSIDADE [S-N]",19910,-38.5421502,-3.74426984
"450","01385235","2017-02","AV. JUSCELINO KUBITSCHEK [N-S]",21472,-38.5301208,-3.81406984
"451","01385236","2017-02","AV. JUSCELINO KUBITSCHEK [S-N]",22819,-38.5299906,-3.8141798
"452","01385237","2017-02","AV. JOSE BASTOS [N-S]",28016,-38.5491796,-3.74862008
"453","01385238","2017-02","AV. SANTOS DUMONT [O-L]",23399,-38.4986392,-3.73614988
"454","01385239","2017-02","AV. DESEMBARGADOR MOREIRA [N-S]",7919,-38.4983696,-3.73611008
"455","01385240","2017-02","AV. SANTOS DUMONT [O-L]",12494,-38.4935602,-3.73779004
"456","01385241","2017-02","AV. SEN. VIRGILIO TAVORA [N-S]",10863,-38.49348,-3.73772992
"457","01385242","2017-02","AV. SEN. VIRGILIO TAVORA [S-N]",7114,-38.4925196,-3.73494988
"458","01385243","2017-02","AV. DOM LUIS [L-O]",37617,-38.4924204,-3.73486004
"459","01385244","2017-02","AV. JULIO ABREU [L-O]",30463,-38.4869524720342,-3.73586063828977
"460","01385245","2017-02","AV. SANTOS DUMONT [L-O]",10032,-38.4751008,-3.74368988
"461","01385246","2017-02","AV. SANTOS DUMONT [O-L]",2783,-38.5027708,-3.73485992
"462","01385247","2017-02","AV. SANTOS DUMONT [O-L]",1639,-38.5018092,-3.73516988
"463","01385248","2017-02","AV. SANTOS DUMONT [O-L]",3044,-38.5008006,-3.73549016
"464","01385249","2017-02","AV. SANTOS DUMONT [O-L]",2254,-38.4999004,-3.73578988
"465","01385250","2017-02","AV. SANTOS DUMONT [O-L]",3192,-38.4988196,-3.73613988
"466","01385251","2017-02","AV. SANTOS DUMONT [O-L]",2564,-38.4978302,-3.73646016
"467","01385252","2017-02","AV. SANTOS DUMONT [O-L]",1518,-38.4969806,-3.73673992
"468","01385253","2017-02","AV. SANTOS DUMONT [O-L]",2533,-38.4959196,-3.73708012
"469","01385254","2017-02","AV. SANTOS DUMONT [O-L]",1974,-38.4949404,-3.7374
"470","01385255","2017-02","AV. SANTOS DUMONT [O-L]",2994,-38.4939592,-3.73772016
"471","01385256","2017-02","AV. SANTOS DUMONT [O-L]",1412,-38.4930302,-3.73802008
"472","01385257","2017-02","AV. SANTOS DUMONT [O-L]",4414,-38.4920796,-3.73833004
"473","01385258","2017-02","AV. SANTOS DUMONT [O-L]",1880,-38.4910908,-3.73865004
"474","01385259","2017-02","AV. SANTOS DUMONT [O-L]",1934,-38.4901396,-3.73894996
"475","01385261","2017-02","AV. JULIO ABREU [L-O]",2392,-38.4863808,-3.73581984
"476","01385262","2017-02","AV. JULIO ABREU [L-O]",2525,-38.487649,-3.7358698
"477","01385264","2017-02","AV. DOM LUIS [L-O]",5066,-38.4889198,-3.73592008
"478","01385265","2017-02","AV. DOM LUIS [L-O]",2471,-38.48997,-3.7356198
"479","01385266","2017-02","AV. DOM LUIS [L-O]",2818,-38.4910208,-3.73527008
"480","01385267","2017-02","AV. DOM LUIS [L-O]",4508,-38.4918608,-3.735
"481","01385268","2017-02","AV. DOM LUIS [L-O]",4477,-38.4929298,-3.73465
"482","01385269","2017-02","AV. DOM LUIS [L-O]",2169,-38.4940206,-3.73429016
"483","01385270","2017-02","AV. DOM LUIS [L-O]",2815,-38.4949398,-3.73399004
"484","01385271","2017-02","AV. DOM LUIS [L-O]",2678,-38.4959708,-3.73366988
"485","01385272","2017-02","AV. DOM LUIS [L-O]",4121,-38.496629,-3.73345004
"486","01385274","2017-02","AV. DOM LUIS [L-O]",2111,-38.4989108,-3.73273008
"487","01385275","2017-02","AV. DOM LUIS [L-O]",3118,-38.4998194,-3.73243008
"488","01385276","2017-02","AV. DOM LUIS [L-O]",3287,-38.5007902,-3.73211992
"489","01385277","2017-02","AV. SANTOS DUMONT [O-L]",17342,-38.4752302,-3.74375012
"490","01385278","2017-02","AV. DOMINGOS OLIMPIO [O-L]",2938,-38.5240738851152,-3.73868779629931
"491","01385279","2017-02","AV. ANTONIO SALES [O-L]",2396,-38.5229312990616,-3.73898802767236
"492","01385280","2017-02","AV. ANTONIO SALES [O-L]",2990,-38.5220756227286,-3.73936505466283
"493","01385281","2017-02","AV. ANTONIO SALES [O-L]",2353,-38.5211454520734,-3.73964190846741
"494","01385282","2017-02","AV. ANTONIO SALES [O-L]",3298,-38.5200090455848,-3.74001932336487
"495","01385283","2017-02","AV. ANTONIO SALES [O-L]",2341,-38.5187729914551,-3.7404017739167
"496","01385284","2017-02","AV. ANTONIO SALES [O-L]",2273,-38.5177935851929,-3.74070679869029
"497","01385285","2017-02","AV. ANTONIO SALES [O-L]",3163,-38.5167546671815,-3.74104701340988
"498","01385286","2017-02","AV. ANTONIO SALES [O-L]",2280,-38.5156242830637,-3.74142061201832
"499","01385287","2017-02","AV. ANTONIO SALES [O-L]",2196,-38.5147713454573,-3.74166489824258
"500","01385288","2017-02","AV. ANTONIO SALES [O-L]",2746,-38.5135471780116,-3.74204751939243
"501","01385289","2017-02","AV. ANTONIO SALES [O-L]",4125,-38.512276785051,-3.74243516519163
"502","01385290","2017-02","AV. ANTONIO SALES [O-L]",2410,-38.5113381356534,-3.74273382354789
"503","01385291","2017-02","AV. ANTONIO SALES [O-L]",2847,-38.5100228812821,-3.74316543861628
